gtf_trip_id,reference_pattern_id,reference_trip_id,gtf_route_id,start_time,reference_route_id,gtf_service_id,reference_service_id
22890,12415,442430,49,20:01:00,908,10,138
22891,12415,425771,49,07:30:00,908,5,133
22892,12415,421177,49,19:01:00,908,3,131
22893,12415,440499,49,21:33:00,908,10,138
22894,12415,436350,49,06:36:00,908,9,136
22895,12415,436954,49,07:31:00,908,9,136
22896,12415,436960,49,16:27:00,908,9,136
22897,12415,435267,49,16:56:00,908,7,135
22898,12415,435058,49,07:32:00,908,7,135
22899,12415,426772,49,08:00:00,908,5,133
22900,12415,426043,49,06:35:00,908,5,133
22901,12415,426595,49,10:00:00,908,5,133
22902,12415,437713,49,14:57:00,908,9,136
22903,12415,438311,49,12:27:00,908,8,137
22904,12415,437838,49,16:57:00,908,9,136
22905,12415,429789,49,21:01:00,908,4,134
22906,12415,418731,49,10:00:00,908,3,131
22907,12415,418908,49,08:00:00,908,3,131
22908,12415,444318,49,10:58:00,908,6,139
22909,12415,417397,49,22:01:00,908,1,130
22910,12415,422544,49,06:00:00,908,2,132
22911,12415,425183,49,15:57:00,908,2,132
22912,12415,421371,49,21:31:00,908,3,131
22913,12415,418332,49,09:30:00,908,3,131
22914,12415,418207,49,10:59:00,908,3,131
22915,12415,421827,49,05:30:00,908,2,132
22916,12415,432108,49,11:59:00,908,4,134
22917,12415,426371,49,11:29:00,908,5,133
22918,12415,429106,49,15:57:00,908,5,133
22919,12415,440267,49,14:56:00,908,10,138
22920,12415,433040,49,19:01:00,908,4,134
22921,12415,439370,49,11:28:00,908,8,137
22922,12415,433546,49,16:40:00,908,4,134
22923,12415,433723,49,09:00:00,908,7,135
22924,12415,433752,49,16:26:00,908,7,135
22925,12415,432163,49,20:01:00,908,4,134
22926,12415,438877,49,13:27:00,908,8,137
22927,12415,438549,49,19:31:00,908,8,137
22928,12415,442037,49,13:26:00,908,10,138
22929,12415,425852,49,15:27:00,908,5,133
22930,12415,425252,49,22:01:00,908,2,132
22931,12415,441430,49,18:28:00,908,10,138
22932,12415,440292,49,16:26:00,908,10,138
22933,12415,439656,49,18:30:00,908,8,137
22934,12415,439769,49,10:58:00,908,8,137
22935,12415,439650,49,14:27:00,908,8,137
22936,12415,428211,49,14:27:00,908,5,133
22937,12415,428394,49,09:00:00,908,5,133
22938,12415,440517,49,20:31:00,908,10,138
22939,12415,440482,49,06:37:00,908,10,138
22940,12415,441054,49,07:04:00,908,10,138
22941,12415,441060,49,15:56:00,908,10,138
22942,12415,433140,49,22:01:00,908,4,134
22943,12415,432841,49,22:31:00,908,4,134
22944,12415,432475,49,12:59:00,908,4,134
22945,12415,432716,49,16:10:00,908,4,134
22946,12415,432025,49,08:30:00,908,4,134
22947,12415,432176,49,13:29:00,908,4,134
22948,12415,443620,49,15:57:00,908,6,139
22949,12415,444256,49,21:40:00,908,6,139
22950,12415,444320,49,13:57:00,908,6,139
22951,12415,437836,49,13:57:00,908,9,136
22952,12415,437990,49,15:27:00,908,9,136
22953,12415,437148,49,09:59:00,908,9,136
22954,12415,431058,49,10:29:00,908,4,134
22955,12415,435948,49,20:01:00,908,7,135
22956,12415,428738,49,16:10:00,908,5,133
22957,12415,425758,49,05:30:00,908,5,133
22958,12415,425642,49,16:40:00,908,2,132
22959,12415,427119,49,10:29:00,908,5,133
22960,12415,428232,49,19:31:00,908,5,133
22961,12415,439626,49,11:57:00,908,8,137
22962,12415,440143,49,05:38:00,908,10,138
22963,12415,440265,49,11:58:00,908,10,138
22964,12415,432116,49,20:31:00,908,4,134
22965,12415,432180,49,19:31:00,908,4,134
22966,12415,424229,49,11:59:00,908,2,132
22967,12415,424284,49,20:01:00,908,2,132
22968,12415,424807,49,16:10:00,908,2,132
22969,12415,443098,49,19:31:00,908,6,139
22970,12415,416730,49,12:59:00,908,1,130
22971,12415,416280,49,08:30:00,908,1,130
22972,12415,416431,49,13:29:00,908,1,130
22973,12415,435261,49,08:01:00,908,7,135
22974,12415,443426,49,13:27:00,908,6,139
22975,12415,436251,49,20:32:00,908,9,136
22976,12415,429575,49,16:40:00,908,5,133
22977,12415,434523,49,12:58:00,908,7,135
22978,12415,429041,49,19:01:00,908,5,133
22979,12415,441813,49,10:58:00,908,10,138
22980,12415,441058,49,12:58:00,908,10,138
22981,12415,441424,49,14:26:00,908,10,138
22982,12415,439946,49,15:27:00,908,8,137
22983,12415,440486,49,12:28:00,908,10,138
22984,12415,440515,49,17:26:00,908,10,138
22985,12415,429034,49,14:57:00,908,5,133
22986,12415,439368,49,08:31:00,908,8,137
22987,12415,428848,49,22:31:00,908,5,133
22988,12415,428160,49,11:59:00,908,5,133
22989,12415,428215,49,20:01:00,908,5,133
22990,12415,437454,49,11:28:00,908,9,136
22991,12415,438203,49,17:27:00,908,8,137
22992,12415,444205,49,18:30:00,908,6,139
22993,12415,444199,49,14:27:00,908,6,139
22994,12415,429527,49,23:01:00,908,5,133
22995,12415,430668,49,07:00:00,908,4,134
22996,12415,437152,49,15:57:00,908,9,136
22997,12415,429675,49,18:31:00,908,4,134
22998,12415,429704,49,07:30:00,908,4,134
22999,12415,430215,49,18:00:00,908,4,134
23000,12415,429194,49,22:01:00,908,5,133
23001,12415,430004,49,10:59:00,908,4,134
23002,12415,430129,49,09:30:00,908,4,134
23003,12415,437150,49,12:57:00,908,9,136
23004,12415,438875,49,10:28:00,908,8,137
23005,12415,430310,49,11:29:00,908,4,134
23006,12415,433169,49,21:31:00,908,4,134
23007,12415,433297,49,15:57:00,908,4,134
23008,12415,437452,49,08:31:00,908,9,136
23009,12415,438207,49,23:10:00,908,8,137
23010,12415,425856,49,21:01:00,908,5,133
23011,12415,422140,49,10:59:00,908,2,132
23012,12415,425560,49,23:01:00,908,2,132
23013,12415,421330,49,22:01:00,908,3,131
23014,12415,417992,49,21:01:00,908,3,131
23015,12415,417237,49,14:57:00,908,1,130
23016,12415,417051,49,22:31:00,908,1,130
23017,12415,429976,49,06:35:00,908,4,134
23018,12415,434889,49,14:26:00,908,7,135
23019,12415,434895,49,18:28:00,908,7,135
23020,12415,433970,49,20:31:00,908,7,135
23021,12415,433729,49,17:56:00,908,7,135
23022,12415,433603,49,05:38:00,908,7,135
23023,12415,438873,49,07:31:00,908,8,137
23024,12415,438879,49,16:27:00,908,8,137
23025,12415,438205,49,20:32:00,908,8,137
23026,12415,421925,49,21:01:00,908,2,132
23027,12415,433935,49,06:37:00,908,7,135
23028,12415,434519,49,07:04:00,908,7,135
23029,12415,444046,49,17:58:00,908,6,139
23030,12415,434037,49,15:26:00,908,7,135
23031,12415,422664,49,10:00:00,908,2,132
23032,12415,422841,49,08:00:00,908,2,132
23033,12415,418507,49,11:29:00,908,3,131
23034,12415,418179,49,06:35:00,908,3,131
23035,12415,417778,49,16:40:00,908,1,130
23036,12415,417244,49,19:01:00,908,1,130
23037,12415,444175,49,11:57:00,908,6,139
23038,12415,422265,49,09:30:00,908,2,132
23039,12415,425281,49,21:31:00,908,2,132
23040,12415,438309,49,09:29:00,908,8,137
23041,12415,437711,49,11:57:00,908,9,136
23042,12415,437792,49,21:40:00,908,9,136
23043,12415,426729,49,07:00:00,908,5,133
23044,12415,426276,49,18:00:00,908,5,133
23045,12415,433622,49,21:03:00,908,7,135
23046,12415,433439,49,23:01:00,908,4,134
23047,12415,430414,49,06:00:00,908,4,134
23048,12415,429691,49,05:30:00,908,4,134
23049,12415,429235,49,21:31:00,908,5,133
23050,12415,417309,49,15:57:00,908,1,130
23051,12415,444177,49,14:57:00,908,6,139
23052,12415,444322,49,16:57:00,908,6,139
23053,12415,434525,49,15:56:00,908,7,135
23054,12415,433968,49,17:26:00,908,7,135
23055,12415,433939,49,12:28:00,908,7,135
23056,12415,433721,49,06:08:00,908,7,135
23057,12415,433727,49,14:56:00,908,7,135
23058,12415,433605,49,08:31:00,908,7,135
23059,12415,439067,49,09:59:00,908,8,137
23060,12415,417730,49,23:01:00,908,1,130
23061,12415,417878,49,18:31:00,908,3,131
23062,12415,417907,49,07:30:00,908,3,131
23063,12415,429785,49,15:27:00,908,4,134
23064,12415,430534,49,10:00:00,908,4,134
23065,12415,430711,49,08:00:00,908,4,134
23066,12415,437735,49,14:27:00,908,9,136
23067,12415,437317,49,17:58:00,908,9,136
23068,12415,437741,49,18:30:00,908,9,136
23069,12415,437834,49,10:58:00,908,9,136
23070,12415,426071,49,10:59:00,908,5,133
23071,12415,426196,49,09:30:00,908,5,133
23072,12415,418412,49,18:00:00,908,3,131
23073,12415,417988,49,15:27:00,908,3,131
23074,12415,443919,49,11:28:00,908,6,139
23075,12415,421663,49,23:01:00,908,3,131
23076,12415,441928,49,11:28:00,908,10,138
23077,12415,441600,49,07:32:00,908,10,138
23078,12415,421811,49,18:31:00,908,2,132
23079,12415,421840,49,07:30:00,908,2,132
23080,12415,421242,49,15:57:00,908,3,131
23081,12415,418865,49,07:00:00,908,3,131
23082,12415,438307,49,06:36:00,908,8,137
23083,12415,433725,49,11:58:00,908,7,135
23084,12415,433937,49,09:29:00,908,7,135
23085,12415,439071,49,15:57:00,908,8,137
23086,12415,444495,49,15:27:00,908,6,139
23087,12415,443917,49,08:31:00,908,6,139
23088,12415,433972,49,23:33:00,908,7,135
23089,12415,443618,49,12:57:00,908,6,139
23090,12415,417438,49,21:31:00,908,1,130
23091,12415,417894,49,05:30:00,908,3,131
23092,12415,418611,49,06:00:00,908,3,131
23093,12415,422112,49,06:35:00,908,2,132
23094,12415,422440,49,11:29:00,908,2,132
23095,12415,421711,49,16:40:00,908,3,131
23096,12416,429791,49,23:41:00,908,4,134
23097,12416,414061,49,23:41:00,908,1,130
23098,12416,425858,49,23:41:00,908,5,133
23099,12416,421927,49,23:41:00,908,2,132
23100,12416,417994,49,23:41:00,908,3,131
23101,12397,432707,49,14:10:00,908,4,134
23102,12397,421090,49,15:20:00,908,3,131
23103,12397,417157,49,15:20:00,908,1,130
23104,12397,428954,49,15:20:00,908,5,133
23105,12443,417698,50,16:56:00,909,1,130
23106,12443,421631,50,16:56:00,909,3,131
23107,12443,425528,50,16:56:00,909,2,132
23108,12443,433405,50,16:56:00,909,4,134
23109,12443,429495,50,16:56:00,909,5,133
23110,12429,435297,50,22:15:00,909,7,135
23111,12429,425607,50,23:00:00,909,2,132
23112,12429,433437,50,21:45:00,909,4,134
23113,12429,441847,50,22:15:00,909,10,138
23114,12429,425558,50,21:45:00,909,2,132
23115,12429,417728,50,21:45:00,909,1,130
23116,12429,429153,50,23:00:00,909,5,133
23117,12429,433507,50,23:00:00,909,4,134
23118,12429,421289,50,23:00:00,909,3,131
23119,12429,421661,50,21:45:00,909,3,131
23120,12429,417356,50,23:00:00,909,1,130
23121,12429,429525,50,21:45:00,909,5,133
23122,12444,437198,50,20:49:00,909,9,136
23123,12444,421621,50,19:48:00,909,3,131
23124,12444,422765,50,11:53:00,909,2,132
23125,12444,444602,50,17:35:00,909,6,139
23126,12444,439117,50,20:49:00,909,8,137
23127,12444,444239,50,19:34:00,909,6,139
23128,12444,422143,50,14:51:00,909,2,132
23129,12444,422343,50,15:49:00,909,2,132
23130,12444,430007,50,14:51:00,909,4,134
23131,12444,437359,50,09:25:00,909,9,136
23132,12444,437931,50,18:34:00,909,9,136
23133,12444,438114,50,17:35:00,909,9,136
23134,12444,418314,50,10:25:00,909,3,131
23135,12444,443831,50,09:25:00,909,6,139
23136,12444,418410,50,15:49:00,909,3,131
23137,12444,433395,50,19:48:00,909,4,134
23138,12444,422769,50,15:15:00,909,2,132
23139,12444,429541,50,18:53:00,909,5,133
23140,12444,425518,50,19:48:00,909,2,132
23141,12444,426074,50,14:51:00,909,5,133
23142,12444,422247,50,10:25:00,909,2,132
23143,12444,418836,50,15:15:00,909,3,131
23144,12444,417744,50,18:53:00,909,1,130
23145,12444,426700,50,15:15:00,909,5,133
23146,12444,425574,50,18:53:00,909,2,132
23147,12444,418832,50,11:53:00,909,3,131
23148,12444,417688,50,19:48:00,909,1,130
23149,12444,444418,50,18:34:00,909,6,139
23150,12444,443666,50,20:49:00,909,6,139
23151,12444,431588,50,13:21:00,909,4,134
23152,12444,424519,50,12:21:00,909,2,132
23153,12444,440978,50,20:24:00,909,10,138
23154,12444,439869,50,18:34:00,909,8,137
23155,12444,421677,50,18:53:00,909,3,131
23156,12444,426696,50,11:53:00,909,5,133
23157,12444,430111,50,10:25:00,909,4,134
23158,12444,437184,50,10:29:00,909,9,136
23159,12444,428179,50,10:02:00,909,5,133
23160,12444,430213,50,15:49:00,909,4,134
23161,12435,423322,50,07:49:00,909,2,132
23162,12444,426178,50,10:25:00,909,5,133
23163,12444,426274,50,15:49:00,909,5,133
23164,12444,443652,50,10:29:00,909,6,139
23165,12444,439282,50,09:25:00,909,8,137
23166,12444,420586,50,12:21:00,909,3,131
23167,12444,418210,50,14:51:00,909,3,131
23168,12444,428622,50,14:29:00,909,5,133
23169,12444,428256,50,10:53:00,909,5,133
23170,12444,432398,50,12:21:00,909,4,134
23171,12444,420315,50,10:02:00,909,3,131
23172,12444,423715,50,13:21:00,909,2,132
23173,12444,440053,50,17:35:00,909,8,137
23174,12444,428450,50,12:21:00,909,5,133
23175,12444,439690,50,19:34:00,909,8,137
23176,12444,430635,50,11:53:00,909,4,134
23177,12444,429485,50,19:48:00,909,5,133
23178,12444,437775,50,19:34:00,909,9,136
23179,12444,433469,50,18:53:00,909,4,134
23180,12444,427646,50,13:21:00,909,5,133
23181,12444,434408,50,20:24:00,909,7,135
23182,12444,439103,50,10:29:00,909,8,137
23183,12444,430639,50,15:15:00,909,4,134
23184,12444,419286,50,12:49:00,909,3,131
23185,12444,416653,50,12:21:00,909,1,130
23186,12444,414899,50,11:53:00,909,1,130
23187,12444,414277,50,14:51:00,909,1,130
23188,12444,424691,50,14:29:00,909,2,132
23189,12444,415353,50,12:49:00,909,1,130
23190,12444,416825,50,14:29:00,909,1,130
23191,12444,416459,50,10:53:00,909,1,130
23192,12444,414477,50,15:49:00,909,1,130
23193,12444,416382,50,10:02:00,909,1,130
23194,12444,423219,50,12:49:00,909,2,132
23195,12444,424325,50,10:53:00,909,2,132
23196,12444,424248,50,10:02:00,909,2,132
23197,12444,423948,50,11:21:00,909,2,132
23198,12444,424613,50,13:54:00,909,2,132
23199,12444,420392,50,10:53:00,909,3,131
23200,12444,414903,50,15:15:00,909,1,130
23201,12444,420758,50,14:29:00,909,3,131
23202,12444,416747,50,13:54:00,909,1,130
23203,12444,416082,50,11:21:00,909,1,130
23204,12444,415849,50,13:21:00,909,1,130
23205,12444,427150,50,12:49:00,909,5,133
23206,12444,427879,50,11:21:00,909,5,133
23207,12444,432570,50,14:29:00,909,4,134
23208,12444,431089,50,12:49:00,909,4,134
23209,12444,432204,50,10:53:00,909,4,134
23210,12444,420015,50,11:21:00,909,3,131
23211,12444,432492,50,13:54:00,909,4,134
23212,12444,431824,50,11:21:00,909,4,134
23213,12444,420680,50,13:54:00,909,3,131
23214,12444,432127,50,10:02:00,909,4,134
23215,12444,428544,50,13:54:00,909,5,133
23216,12444,419782,50,13:21:00,909,3,131
23217,12444,414381,50,10:25:00,909,1,130
23218,12426,444240,50,20:20:00,909,6,139
23219,12426,417724,50,18:54:00,909,1,130
23220,12426,421657,50,18:54:00,909,3,131
23221,12426,417689,50,20:45:00,909,1,130
23222,12426,433785,50,09:12:00,909,7,135
23223,12426,433396,50,20:45:00,909,4,134
23224,12426,427880,50,12:13:00,909,5,133
23225,12426,418829,50,09:41:00,909,3,131
23226,12426,415354,50,13:40:00,909,1,130
23227,12426,419287,50,13:40:00,909,3,131
23228,12426,416083,50,12:13:00,909,1,130
23229,12426,423220,50,13:40:00,909,2,132
23230,12426,416383,50,10:50:00,909,1,130
23231,12426,431825,50,12:13:00,909,4,134
23232,12426,423949,50,12:13:00,909,2,132
23233,12426,414896,50,09:41:00,909,1,130
23234,12426,420016,50,12:13:00,909,3,131
23235,12435,413999,50,06:25:00,909,1,130
23236,12435,431192,50,07:49:00,909,4,134
23237,12435,419389,50,07:49:00,909,3,131
23238,12435,440339,50,07:17:00,909,10,138
23239,12435,414398,50,08:19:00,909,1,130
23240,12435,419101,50,07:33:00,909,3,131
23241,12435,435069,50,08:12:00,909,7,135
23242,12435,415168,50,07:33:00,909,1,130
23243,12435,413931,50,08:45:00,909,1,130
23244,12435,414323,50,06:52:00,909,1,130
23245,12435,414894,50,07:13:00,909,1,130
23246,12435,423034,50,07:33:00,909,2,132
23247,12435,415456,50,07:49:00,909,1,130
23248,12435,414016,50,05:38:00,909,1,130
23249,12435,430128,50,08:19:00,909,4,134
23250,12435,429729,50,06:25:00,909,4,134
23251,12435,421882,50,05:38:00,909,2,132
23252,12435,430904,50,07:33:00,909,4,134
23253,12435,429661,50,08:45:00,909,4,134
23254,12435,430053,50,06:52:00,909,4,134
23255,12435,425813,50,05:38:00,909,5,133
23256,12435,427253,50,07:49:00,909,5,133
23257,12435,425796,50,06:25:00,909,5,133
23258,12435,422760,50,07:13:00,909,2,132
23259,12435,441611,50,08:12:00,909,10,138
23260,12435,426120,50,06:52:00,909,5,133
23261,12435,426965,50,07:33:00,909,5,133
23262,12435,418331,50,08:19:00,909,3,131
23263,12435,429746,50,05:38:00,909,4,134
23264,12435,425728,50,08:45:00,909,5,133
23265,12435,426195,50,08:19:00,909,5,133
23266,12435,418827,50,07:13:00,909,3,131
23267,12435,422264,50,08:19:00,909,2,132
23268,12435,417864,50,08:45:00,909,3,131
23269,12435,418256,50,06:52:00,909,3,131
23270,12435,433799,50,07:17:00,909,7,135
23271,12435,421797,50,08:45:00,909,2,132
23272,12435,426691,50,07:13:00,909,5,133
23273,12435,422189,50,06:52:00,909,2,132
23274,12435,417932,50,06:25:00,909,3,131
23275,12435,421865,50,06:25:00,909,2,132
23276,12435,417949,50,05:38:00,909,3,131
23277,12435,430630,50,07:13:00,909,4,134
23278,12446,425628,50,16:40:00,909,2,132
23279,12446,426687,50,16:23:00,909,5,133
23280,12446,414397,50,07:05:00,909,1,130
23281,12446,414890,50,16:23:00,909,1,130
23282,12446,433344,50,16:08:00,909,4,134
23283,12446,433530,50,16:40:00,909,4,134
23284,12446,421586,50,16:08:00,909,3,131
23285,12446,429561,50,16:40:00,909,5,133
23286,12446,426194,50,07:05:00,909,5,133
23287,12446,417764,50,16:40:00,909,1,130
23288,12446,422756,50,16:23:00,909,2,132
23289,12446,429450,50,16:08:00,909,5,133
23290,12446,430626,50,16:23:00,909,4,134
23291,12446,421697,50,16:40:00,909,3,131
23292,12446,425483,50,16:08:00,909,2,132
23293,12446,430127,50,07:05:00,909,4,134
23294,12446,418330,50,07:05:00,909,3,131
23295,12446,422263,50,07:05:00,909,2,132
23296,12446,418823,50,16:23:00,909,3,131
23297,12446,417653,50,16:08:00,909,1,130
23298,12426,425519,50,20:45:00,909,2,132
23299,12426,439691,50,20:20:00,909,8,137
23300,12426,425554,50,18:54:00,909,2,132
23301,12426,433433,50,18:54:00,909,4,134
23302,12426,440325,50,09:12:00,909,10,138
23303,12426,424249,50,10:50:00,909,2,132
23304,12426,432128,50,10:50:00,909,4,134
23305,12426,421622,50,20:45:00,909,3,131
23306,12426,422762,50,09:41:00,909,2,132
23307,12426,431090,50,13:40:00,909,4,134
23308,12426,420316,50,10:50:00,909,3,131
23309,12426,428180,50,10:50:00,909,5,133
23310,12426,427151,50,13:40:00,909,5,133
23311,12426,437776,50,20:20:00,909,9,136
23312,12426,430632,50,09:41:00,909,4,134
23313,12426,426693,50,09:41:00,909,5,133
23314,12426,429486,50,20:45:00,909,5,133
23315,12426,429521,50,18:54:00,909,5,133
23316,12421,434279,50,23:23:00,909,7,135
23317,12421,443717,50,22:35:00,909,6,139
23318,12421,439417,50,23:35:00,909,8,137
23319,12421,437501,50,23:35:00,909,9,136
23320,12421,437199,50,21:35:00,909,9,136
23321,12421,439118,50,21:35:00,909,8,137
23322,12421,440803,50,23:23:00,909,10,138
23323,12421,436624,50,08:22:00,909,9,136
23324,12421,443116,50,08:22:00,909,6,139
23325,12421,437249,50,22:35:00,909,9,136
23326,12421,443966,50,23:35:00,909,6,139
23327,12421,443667,50,21:35:00,909,6,139
23328,12421,438567,50,08:22:00,909,8,137
23329,12421,439168,50,22:35:00,909,8,137
23330,12445,439160,50,16:02:00,909,8,137
23331,12445,444230,50,11:57:00,909,6,139
23332,12445,437058,50,14:02:00,909,9,136
23333,12445,426702,50,17:27:00,909,5,133
23334,12445,441987,50,13:00:00,909,10,138
23335,12445,442161,50,10:02:00,909,10,138
23336,12445,442167,50,17:39:00,909,10,138
23337,12445,435437,50,13:00:00,909,7,135
23338,12445,435611,50,15:00:00,909,7,135
23339,12445,442350,50,14:30:00,909,10,138
23340,12445,440396,50,18:39:00,909,10,138
23341,12445,441999,50,09:02:00,909,10,138
23342,12445,440971,50,13:30:00,909,10,138
23343,12445,417876,50,15:53:00,909,3,131
23344,12445,429520,50,17:42:00,909,5,133
23345,12445,434401,50,13:30:00,909,7,135
23346,12445,429732,50,09:00:00,909,4,134
23347,12445,417756,50,18:05:00,909,1,130
23348,12445,434403,50,16:00:00,909,7,135
23349,12445,421689,50,18:05:00,909,3,131
23350,12445,438977,50,14:02:00,909,8,137
23351,12445,438573,50,11:07:00,909,8,137
23352,12445,417723,50,17:42:00,909,1,130
23353,12445,418838,50,17:27:00,909,3,131
23354,12445,417935,50,09:00:00,909,3,131
23355,12445,421809,50,15:53:00,909,2,132
23356,12445,425553,50,17:42:00,909,2,132
23357,12445,442163,50,12:32:00,909,10,138
23358,12445,433481,50,18:05:00,909,4,134
23359,12445,437241,50,16:02:00,909,9,136
23360,12445,430641,50,17:27:00,909,4,134
23361,12445,443709,50,16:02:00,909,6,139
23362,12445,438337,50,13:02:00,909,8,137
23363,12445,429673,50,15:53:00,909,4,134
23364,12445,442124,50,14:00:00,909,10,138
23365,12445,425586,50,18:05:00,909,2,132
23366,12445,425740,50,15:53:00,909,5,133
23367,12445,436698,50,15:02:00,909,9,136
23368,12445,435435,50,10:32:00,909,7,135
23369,12445,435833,50,12:02:00,909,7,135
23370,12445,442886,50,13:02:00,909,6,139
23371,12445,443190,50,15:02:00,909,6,139
23372,12445,429553,50,18:05:00,909,5,133
23373,12445,425799,50,09:00:00,909,5,133
23374,12445,442126,50,16:30:00,909,10,138
23375,12445,436380,50,13:02:00,909,9,136
23376,12445,435837,50,17:00:00,909,7,135
23377,12445,435439,50,15:30:00,909,7,135
23378,12445,414002,50,09:00:00,909,1,130
23379,12445,443526,50,14:02:00,909,6,139
23380,12445,442348,50,12:02:00,909,10,138
23381,12445,437766,50,11:57:00,909,9,136
23382,12445,441985,50,10:32:00,909,10,138
23383,12445,442165,50,15:00:00,909,10,138
23384,12445,442354,50,19:39:00,909,10,138
23385,12445,442122,50,11:32:00,909,10,138
23386,12445,435601,50,14:00:00,909,7,135
23387,12445,435839,50,19:39:00,909,7,135
23388,12445,440969,50,11:02:00,909,10,138
23389,12445,440973,50,16:00:00,909,10,138
23390,12445,439681,50,11:57:00,909,8,137
23391,12445,435607,50,10:02:00,909,7,135
23392,12445,435613,50,17:39:00,909,7,135
23393,12445,443122,50,11:07:00,909,6,139
23394,12445,413943,50,15:53:00,909,1,130
23395,12445,435835,50,14:30:00,909,7,135
23396,12445,435449,50,09:02:00,909,7,135
23397,12445,435603,50,16:30:00,909,7,135
23398,12445,435609,50,12:32:00,909,7,135
23399,12445,435599,50,11:32:00,909,7,135
23400,12445,414905,50,17:27:00,909,1,130
23401,12445,436630,50,11:07:00,909,9,136
23402,12445,434399,50,11:02:00,909,7,135
23403,12445,438641,50,15:02:00,909,8,137
23404,12445,433856,50,18:39:00,909,7,135
23405,12445,433432,50,17:42:00,909,4,134
23406,12445,442352,50,17:00:00,909,10,138
23407,12445,441989,50,15:30:00,909,10,138
23408,12445,421656,50,17:42:00,909,3,131
23409,12445,422771,50,17:27:00,909,2,132
23410,12445,421868,50,09:00:00,909,2,132
23411,12420,422267,50,11:17:00,909,2,132
23412,12420,443653,50,11:22:00,909,6,139
23413,12420,414900,50,12:43:00,909,1,130
23414,12420,432399,50,13:13:00,909,4,134
23415,12420,431821,50,09:13:00,909,4,134
23416,12420,420012,50,09:13:00,909,3,131
23417,12420,420587,50,13:13:00,909,3,131
23418,12420,440979,50,21:09:00,909,10,138
23419,12420,440397,50,20:10:00,909,10,138
23420,12420,436631,50,12:24:00,909,9,136
23421,12420,427647,50,14:15:00,909,5,133
23422,12420,428257,50,11:45:00,909,5,133
23423,12420,414003,50,10:17:00,909,1,130
23424,12420,416079,50,09:13:00,909,1,130
23425,12420,416654,50,13:13:00,909,1,130
23426,12420,435450,50,10:12:00,909,7,135
23427,12420,419783,50,14:15:00,909,3,131
23428,12420,420393,50,11:45:00,909,3,131
23429,12420,443123,50,12:24:00,909,6,139
23430,12420,423716,50,14:15:00,909,2,132
23431,12420,424326,50,11:45:00,909,2,132
23432,12420,426198,50,11:17:00,909,5,133
23433,12420,425629,50,18:08:00,909,2,132
23434,12420,442000,50,10:12:00,909,10,138
23435,12420,442168,50,18:50:00,909,10,138
23436,12420,431589,50,14:15:00,909,4,134
23437,12420,433470,50,19:45:00,909,4,134
23438,12420,433531,50,18:08:00,909,4,134
23439,12420,429733,50,10:17:00,909,4,134
23440,12420,440054,50,18:22:00,909,8,137
23441,12420,428451,50,13:13:00,909,5,133
23442,12420,423945,50,09:13:00,909,2,132
23443,12420,424520,50,13:13:00,909,2,132
23444,12420,427876,50,09:13:00,909,5,133
23445,12420,414401,50,11:17:00,909,1,130
23446,12420,416460,50,11:45:00,909,1,130
23447,12420,415850,50,14:15:00,909,1,130
23448,12420,426697,50,12:43:00,909,5,133
23449,12420,433857,50,20:10:00,909,7,135
23450,12420,439104,50,11:22:00,909,8,137
23451,12420,417765,50,18:08:00,909,1,130
23452,12420,418334,50,11:17:00,909,3,131
23453,12420,437331,50,09:36:00,909,9,136
23454,12420,438115,50,18:22:00,909,9,136
23455,12420,438574,50,12:24:00,909,8,137
23456,12420,425800,50,10:17:00,909,5,133
23457,12420,421678,50,19:45:00,909,3,131
23458,12420,444603,50,18:22:00,909,6,139
23459,12420,417745,50,19:45:00,909,1,130
23460,12420,444419,50,19:21:00,909,6,139
23461,12420,437185,50,11:22:00,909,9,136
23462,12420,421869,50,10:17:00,909,2,132
23463,12420,418833,50,12:43:00,909,3,131
23464,12420,434409,50,21:09:00,909,7,135
23465,12420,417936,50,10:17:00,909,3,131
23466,12420,421698,50,18:08:00,909,3,131
23467,12420,439254,50,09:36:00,909,8,137
23468,12420,439283,50,10:16:00,909,8,137
23469,12420,430636,50,12:43:00,909,4,134
23470,12420,425575,50,19:45:00,909,2,132
23471,12420,432205,50,11:45:00,909,4,134
23472,12420,429542,50,19:45:00,909,5,133
23473,12420,435614,50,18:50:00,909,7,135
23474,12420,439870,50,19:21:00,909,8,137
23475,12420,429562,50,18:08:00,909,5,133
23476,12420,437360,50,10:16:00,909,9,136
23477,12420,437932,50,19:21:00,909,9,136
23478,12420,443803,50,09:36:00,909,6,139
23479,12420,443832,50,10:16:00,909,6,139
23480,12420,422766,50,12:43:00,909,2,132
23481,12420,430131,50,11:17:00,909,4,134
23482,12442,425421,50,17:12:00,909,2,132
23483,12442,430629,50,06:08:00,909,4,134
23484,12442,430903,50,06:25:00,909,4,134
23485,12442,440338,50,06:19:00,909,10,138
23486,12442,426964,50,06:25:00,909,5,133
23487,12442,423867,50,08:04:00,909,2,132
23488,12442,426690,50,06:08:00,909,5,133
23489,12442,433798,50,06:19:00,909,7,135
23490,12447,425606,50,22:16:00,909,2,132
23491,12447,417727,50,20:53:00,909,1,130
23492,12447,443965,50,22:52:00,909,6,139
23493,12447,433506,50,22:16:00,909,4,134
23494,12447,434278,50,22:29:00,909,7,135
23495,12447,443802,50,08:44:00,909,6,139
