route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
39,12,37669,Theits Heights Via Millstream,,0,19347,219,0,0
39,5,37670,Theits Heights Via Millstream,,0,17997,219,0,0
39,5,37671,Theits Heights Via Millstream,,0,17997,219,0,0
39,4,37672,Theits Heights Via Millstream,,0,19875,219,0,0
39,5,37673,Theits Heights Via Millstream,,0,17997,219,0,0
39,4,37674,Langford Exch,,1,20165,218,0,0
39,5,37675,Langford Exch,,1,17997,218,0,0
39,4,37676,Langford Exch,,1,19875,218,0,0
39,3,37677,Langford Exch,,1,19458,218,0,0
39,3,37678,Langford Exch,,1,19476,218,0,0
39,11,37679,Langford Exch,,1,19219,218,0,0
39,2,37680,Langford Exch,,1,18396,218,0,0
39,2,37681,Langford Exch,,1,18414,218,0,0
39,2,37682,Langford Exch,,1,18451,218,0,0
39,5,37683,Theits Heights Via Millstream,,0,18015,219,0,0
39,11,37684,Theits Heights Via Millstream,,0,19219,219,0,0
39,2,37685,Theits Heights Via Millstream,,0,18396,219,0,0
39,1,37686,Theits Heights Via Millstream,,0,18795,219,0,0
39,1,37687,Theits Heights Via Millstream,,0,18813,219,0,0
39,1,37688,Theits Heights Via Millstream,,0,18813,219,0,0
39,5,37689,Theits Heights Via Millstream,,0,17997,219,0,0
39,11,37690,Theits Heights Via Millstream,,0,19219,219,0,0
39,2,37691,Theits Heights Via Millstream,,0,18396,219,0,0
39,2,37692,Theits Heights Via Millstream,,0,18414,219,0,0
39,12,37693,Theits Heights Via Millstream,,0,19347,219,0,0
39,5,37694,Theits Heights Via Millstream,,0,17997,219,0,0
39,4,37695,Theits Heights Via Millstream,,0,19935,219,0,0
39,1,37696,Theits Heights Via Millstream,,0,18795,219,0,0
39,5,37697,Theits Heights Via Millstream,,0,18015,219,0,0
39,11,37698,Theits Heights Via Millstream,,0,19219,219,0,0
39,5,37699,Theits Heights Via Millstream,,0,17997,219,0,0
39,11,37700,Theits Heights Via Millstream,,0,19219,219,0,0
39,2,37701,Theits Heights Via Millstream,,0,18396,219,0,0
39,2,37702,Theits Heights Via Millstream,,0,18414,219,0,0
39,1,37703,Theits Heights Via Millstream,,0,18813,219,0,0
39,5,37704,Theits Heights Via Millstream,,0,18015,219,0,0
39,2,37705,Theits Heights Via Millstream,,0,18396,219,0,0
39,2,37706,Theits Heights Via Millstream,,0,18396,219,0,0
39,2,37707,Theits Heights Via Millstream,,0,18414,219,0,0
39,4,37708,Theits Heights Via Millstream,,0,19857,219,0,0
39,11,37709,Theits Heights Via Millstream,,0,19254,219,0,0
39,1,37710,Theits Heights Via Millstream,,0,18795,219,0,0
39,1,37711,Theits Heights Via Millstream,,0,18795,219,0,0
39,1,37712,Theits Heights Via Millstream,,0,18795,219,0,0
39,5,37713,Theits Heights Via Millstream,,0,18015,219,0,0
39,11,37714,Theits Heights Via Millstream,,0,19219,219,0,0
39,3,37715,Theits Heights Via Millstream,,0,19458,219,0,0
39,3,37716,Theits Heights Via Millstream,,0,19476,219,0,0
39,3,37717,Theits Heights Via Millstream,,0,19476,219,0,0
39,11,37718,Theits Heights Via Millstream,,0,19254,219,0,0
39,1,37719,Langford Exch,,1,18813,218,0,0
39,5,37720,Langford Exch,,1,18015,218,0,0
39,5,37721,Langford Exch,,1,18015,218,0,0
39,5,37722,Langford Exch,,1,18015,218,0,0
39,5,37723,Langford Exch,,1,18052,218,0,0
39,11,37724,Langford Exch,,1,19208,218,0,0
39,5,37725,Langford Exch,,1,18305,218,0,0
39,2,37726,Langford Exch,,1,18396,218,0,0
39,11,37727,Langford Exch,,1,19219,218,0,0
39,2,37728,Theits Heights Via Millstream,,0,18396,219,0,0
39,2,37729,Theits Heights Via Millstream,,0,18414,219,0,0
39,5,37730,Theits Heights Via Millstream,,0,18015,219,0,0
39,5,37731,Theits Heights Via Millstream,,0,18075,219,0,0
39,2,37732,Theits Heights Via Millstream,,0,18396,219,0,0
39,2,37733,Theits Heights Via Millstream,,0,18414,219,0,0
39,4,37734,Theits Heights Via Millstream,,0,19857,219,0,0
39,4,37735,Theits Heights Via Millstream,,0,19875,219,0,0
39,12,37736,Theits Heights Via Millstream,,0,19347,219,0,0
39,1,37737,Theits Heights Via Millstream,,0,18795,219,0,0
39,1,37738,Theits Heights Via Millstream,,0,18813,219,0,0
39,5,37739,Theits Heights Via Millstream,,0,17997,219,0,0
39,5,37740,Theits Heights Via Millstream,,0,18015,219,0,0
39,11,37741,Theits Heights Via Millstream,,0,19219,219,0,0
39,2,37742,Theits Heights Via Millstream,,0,18414,219,0,0
39,2,37743,Theits Heights Via Millstream,,0,18474,219,0,0
39,2,37744,Langford Exch,,1,18396,218,0,0
39,2,37745,Langford Exch,,1,18414,218,0,0
39,12,37746,Langford Exch,,1,19347,218,0,0
39,4,37747,Langford Exch,,1,19875,218,0,0
39,11,37748,Langford Exch,,1,19219,218,0,0
39,2,37749,Langford Exch,,1,18396,218,0,0
39,2,37750,Langford Exch,,1,18414,218,0,0
39,2,37751,Langford Exch,,1,18414,218,0,0
39,1,37752,Langford Exch,,1,18795,218,0,0
39,1,37753,Langford Exch,,1,18813,218,0,0
39,5,37754,Langford Exch,,1,17997,218,0,0
39,5,37755,Langford Exch,,1,18015,218,0,0
39,4,37756,Langford Exch,,1,19912,218,0,0
39,1,37757,Langford Exch,,1,18795,218,0,0
39,1,37758,Langford Exch,,1,18795,218,0,0
39,1,37759,Langford Exch,,1,18813,218,0,0
39,11,37760,Langford Exch,,1,19219,218,0,0
39,2,37761,Langford Exch,,1,18414,218,0,0
39,11,37762,Langford Exch,,1,19254,218,0,0
39,11,37763,Langford Exch,,1,19254,218,0,0
39,4,37764,Langford Exch,,1,19875,218,0,0
39,5,37765,Langford Exch,,1,17997,218,0,0
39,5,37766,Langford Exch,,1,18015,218,0,0
39,11,37767,Langford Exch,,1,19219,218,0,0
39,11,37768,Langford Exch,,1,19219,218,0,0
39,2,37769,Langford Exch,,1,18396,218,0,0
39,2,37770,Langford Exch,,1,18396,218,0,0
39,2,37771,Langford Exch,,1,18414,218,0,0
39,12,37772,Langford Exch,,1,19347,218,0,0
39,1,37773,Langford Exch,,1,18795,218,0,0
39,5,37774,Langford Exch,,1,17997,218,0,0
39,5,37775,Langford Exch,,1,17997,218,0,0
39,5,37776,Langford Exch,,1,18015,218,0,0
39,11,37777,Langford Exch,,1,19219,218,0,0
39,11,37778,Langford Exch,,1,19219,218,0,0
39,2,37779,Langford Exch,,1,18396,218,0,0
39,2,37780,Langford Exch,,1,18414,218,0,0
39,8,37781,Theits Heights Via Millstream,,0,30684,219,0,0
39,6,37782,Theits Heights Via Millstream,,0,29970,219,0,0
39,6,37783,Theits Heights Via Millstream,,0,29989,219,0,0
39,6,37784,Theits Heights Via Millstream,,0,30049,219,0,0
39,7,37785,Theits Heights Via Millstream,,0,30327,219,0,0
39,7,37786,Theits Heights Via Millstream,,0,30327,219,0,0
39,6,37787,Theits Heights Via Millstream,,0,29970,219,0,0
39,6,37788,Theits Heights Via Millstream,,0,29989,219,0,0
39,8,37789,Theits Heights Via Millstream,,0,30684,219,0,0
39,7,37790,Theits Heights Via Millstream,,0,30327,219,0,0
39,8,37791,Theits Heights Via Millstream,,0,30684,219,0,0
39,6,37792,Theits Heights Via Millstream,,0,29970,219,0,0
39,6,37793,Theits Heights Via Millstream,,0,29989,219,0,0
39,7,37794,Theits Heights Via Millstream,,0,30327,219,0,0
39,8,37795,Theits Heights Via Millstream,,0,30684,219,0,0
39,6,37796,Theits Heights Via Millstream,,0,29970,219,0,0
39,6,37797,Theits Heights Via Millstream,,0,29970,219,0,0
39,6,37798,Theits Heights Via Millstream,,0,29989,219,0,0
39,6,37799,Theits Heights Via Millstream,,0,29989,219,0,0
39,7,37800,Theits Heights Via Millstream,,0,30327,219,0,0
39,6,37801,Theits Heights Via Millstream,,0,29970,219,0,0
39,7,37802,Theits Heights Via Millstream,,0,30327,219,0,0
39,10,37803,Theits Heights Via Millstream,,0,31041,219,0,0
39,9,37804,Theits Heights Via Millstream,,0,31398,219,0,0
39,9,37805,Theits Heights Via Millstream,,0,31398,219,0,0
39,14,37806,Theits Heights Via Millstream,,0,31922,219,0,0
39,8,37807,Theits Heights Via Millstream,,0,30684,219,0,0
39,6,37808,Theits Heights Via Millstream,,0,29970,219,0,0
39,6,37809,Theits Heights Via Millstream,,0,29989,219,0,0
39,9,37810,Theits Heights Via Millstream,,0,31398,219,0,0
39,14,37811,Theits Heights Via Millstream,,0,31922,219,0,0
39,10,37812,Theits Heights Via Millstream,,0,31041,219,0,0
39,7,37813,Langford Exch,,1,30327,218,0,0
39,6,37814,Langford Exch,,1,29970,218,0,0
39,6,37815,Langford Exch,,1,29989,218,0,0
39,8,37816,Langford Exch,,1,30684,218,0,0
39,7,37817,Langford Exch,,1,30327,218,0,0
39,7,37818,Langford Exch,,1,30600,218,0,0
39,8,37819,Langford Exch,,1,30684,218,0,0
39,6,37820,Langford Exch,,1,29970,218,0,0
39,7,37821,Langford Exch,,1,30327,218,0,0
39,6,37822,Langford Exch,,1,29970,218,0,0
39,6,37823,Langford Exch,,1,29989,218,0,0
39,8,37824,Langford Exch,,1,30684,218,0,0
39,6,37825,Langford Exch,,1,29970,218,0,0
39,6,37826,Langford Exch,,1,29989,218,0,0
39,6,37827,Langford Exch,,1,30243,218,0,0
39,7,37828,Langford Exch,,1,30327,218,0,0
39,10,37829,Langford Exch,,1,31041,218,0,0
39,8,37830,Langford Exch,,1,30684,218,0,0
39,6,37831,Langford Exch,,1,29970,218,0,0
39,6,37832,Langford Exch,,1,30021,218,0,0
39,8,37833,Langford Exch,,1,30958,218,0,0
39,7,37834,Langford Exch,,1,30327,218,0,0
39,8,37835,Langford Exch,,1,30684,218,0,0
39,6,37836,Langford Exch,,1,29970,218,0,0
39,6,37837,Langford Exch,,1,29989,218,0,0
39,10,37838,Langford Exch,,1,31041,218,0,0
39,9,37839,Langford Exch,,1,31398,218,0,0
39,15,37840,Langford Exch,,1,32161,218,0,0
39,15,37841,Langford Exch,,1,32210,218,0,0
39,7,37842,Langford Exch,,1,30327,218,0,0
39,8,37843,Langford Exch,,1,30684,218,0,0
39,6,37844,Langford Exch,,1,29970,218,0,0
39,6,37845,Langford Exch,,1,29989,218,0,0
39,10,37846,Langford Exch,,1,31041,218,0,0
39,8,37847,Langford Exch,,1,30684,218,0,0
39,6,37848,Langford Exch,,1,29970,218,0,0
39,6,37849,Langford Exch,,1,29989,218,0,0
39,9,37850,Theits Heights Via Millstream,,0,31398,219,0,0
39,14,37851,Theits Heights Via Millstream,,0,31922,219,0,0
39,10,37852,Theits Heights Via Millstream,,0,31041,219,0,0
39,6,37853,Langford Exch,,1,29989,218,0,0
39,10,37854,Langford Exch,,1,31041,218,0,0
39,9,37855,Langford Exch,,1,31398,218,0,0
39,14,37856,Langford Exch,,1,31922,218,0,0
39,14,37857,Langford Exch,,1,31922,218,0,0
39,15,37858,Langford Exch,,1,32176,218,0,0
39,15,37859,Langford Exch,,1,32176,218,0,0
39,15,37860,Langford Exch,,1,32210,218,0,0
39,15,37861,Langford Exch,,1,32215,218,0,0
39,10,37862,Langford Exch,,1,31041,218,0,0
39,10,37863,Langford Exch,,1,31314,218,0,0
39,9,37864,Langford Exch,,1,31398,218,0,0
39,9,37865,Langford Exch,,1,31673,218,0,0
39,14,37866,Langford Exch,,1,31922,218,0,0
39,9,37867,Langford Exch,,1,31398,218,0,0
39,14,37868,Langford Exch,,1,31922,218,0,0
39,15,37869,Langford Exch,,1,32210,218,0,0
39,15,37870,Langford Exch,,1,32215,218,0,0
39,7,37871,Langford Exch,,1,30346,218,0,0
39,15,37872,Theits Heights Via Millstream,,0,32210,219,0,0
39,15,37873,Theits Heights Via Millstream,,0,32215,219,0,0
39,15,37874,Theits Heights Via Millstream,,0,32210,219,0,0
39,10,37875,Theits Heights Via Millstream,,0,31060,219,0,0
39,15,37876,Theits Heights Via Millstream,,0,32231,219,0,0
39,7,37877,Theits Heights Via Millstream,,0,30346,219,0,0
39,10,37878,Theits Heights Via Millstream,,0,31041,219,0,0
39,16,37879,Langford Exch,,1,32372,218,0,0
39,16,37880,Langford Exch,,1,32398,218,0,0
39,16,37881,Langford Exch,,1,32398,218,0,0
39,10,37882,Langford Exch,,1,31060,218,0,0
39,7,37883,Langford Exch,,1,30346,218,0,0
39,7,37884,Langford Exch,,1,30378,218,0,0
39,9,37885,Langford Exch,,1,31417,218,0,0
39,10,37886,Langford Exch,,1,31060,218,0,0
39,15,37887,Langford Exch,,1,32231,218,0,0
39,7,37888,Langford Exch,,1,30346,218,0,0
39,9,37889,Langford Exch,,1,31398,218,0,0
39,10,37890,Langford Exch,,1,31041,218,0,0
39,14,37891,Langford Exch,,1,31922,218,0,0
39,10,37892,Langford Exch,,1,31041,218,0,0
39,10,37893,Langford Exch,,1,31041,218,0,0
39,9,37894,Langford Exch,,1,31398,218,0,0
39,14,37895,Langford Exch,,1,31922,218,0,0
39,14,37896,Langford Exch,,1,31922,218,0,0
39,15,37897,Langford Exch,,1,32210,218,0,0
39,15,37898,Langford Exch,,1,32215,218,0,0
39,9,37899,Theits Heights Via Millstream,,0,31398,219,0,0
39,14,37900,Theits Heights Via Millstream,,0,31922,219,0,0
39,15,37901,Theits Heights Via Millstream,,0,32210,219,0,0
39,10,37902,Theits Heights Via Millstream,,0,31041,219,0,0
39,14,37903,Theits Heights Via Millstream,,0,31922,219,0,0
39,7,37904,Theits Heights Via Millstream,,0,30346,219,0,0
39,15,37905,Langford Exch,,1,32215,218,0,0
39,17,37906,Langford Exch,,1,32097,218,0,0
39,9,37907,Langford Exch,,1,31398,218,0,0
39,14,37908,Langford Exch,,1,31922,218,0,0
39,15,37909,Langford Exch,,1,32215,218,0,0
39,8,37910,Langford Exch,,1,30703,218,0,0
39,7,37911,Langford Exch,,1,30346,218,0,0
39,9,37912,Langford Exch,,1,31417,218,0,0
39,13,37913,Langford Exch,,1,31783,218,0,0
39,13,37914,Langford Exch,,1,31783,218,0,0
39,13,37915,Langford Exch,,1,31846,218,0,0
39,9,37916,Langford Exch,,1,31417,218,0,0
39,10,37917,Langford Exch,,1,31060,218,0,0
39,16,37918,Langford Exch,,1,32372,218,0,0
39,13,37919,Langford Exch,,1,31816,218,0,0
39,13,37920,Langford Exch,,1,31816,218,0,0
39,13,37921,Langford Exch,,1,31846,218,0,0
39,10,37922,Langford Exch,,1,31060,218,0,0
39,9,37923,Theits Heights Via Millstream,,0,31417,219,0,0
39,9,37924,Theits Heights Via Millstream,,0,31398,219,0,0
39,10,37925,Theits Heights Via Millstream,,0,31041,219,0,0
39,14,37926,Theits Heights Via Millstream,,0,31922,219,0,0
39,9,37927,Theits Heights Via Millstream,,0,31417,219,0,0
39,16,37928,Theits Heights Via Millstream,,0,32314,219,0,0
39,15,37929,Theits Heights Via Millstream,,0,32210,219,0,0
39,15,37930,Theits Heights Via Millstream,,0,32215,219,0,0
39,13,37931,Theits Heights Via Millstream,,0,31846,219,0,0
39,10,37932,Theits Heights Via Millstream,,0,31060,219,0,0
39,10,37933,Theits Heights Via Millstream,,0,31060,219,0,0
39,9,37934,Theits Heights Via Millstream,,0,31417,219,0,0
39,15,37935,Theits Heights Via Millstream,,0,32215,219,0,0
39,7,37936,Theits Heights Via Millstream,,0,30346,219,0,0
39,9,37937,Theits Heights Via Millstream,,0,31417,219,0,0
39,13,37938,Langford Exch,,1,31816,218,0,0
39,7,37939,Langford Exch,,1,30327,218,0,0
39,8,37940,Theits Heights Via Millstream,,0,30684,219,0,0
39,8,37941,Theits Heights Via Millstream,,0,30703,219,0,0
39,16,37942,Theits Heights Via Millstream,,0,32314,219,0,0
39,13,37943,Theits Heights Via Millstream,,0,31816,219,0,0
39,13,37944,Theits Heights Via Millstream,,0,31846,219,0,0
39,15,37945,Theits Heights Via Millstream,,0,32210,219,0,0
39,15,37946,Theits Heights Via Millstream,,0,32215,219,0,0
39,7,37947,Theits Heights Via Millstream,,0,30327,219,0,0
39,7,37948,Theits Heights Via Millstream,,0,30346,219,0,0
39,13,37949,Theits Heights Via Millstream,,0,31846,219,0,0
39,10,37950,Theits Heights Via Millstream,,0,31060,219,0,0
39,13,37951,Theits Heights Via Millstream,,0,31816,219,0,0
39,13,37952,Theits Heights Via Millstream,,0,31816,219,0,0
39,7,37953,Theits Heights Via Millstream,,0,30346,219,0,0
39,7,37954,Langford Exch,,1,30327,218,0,0
39,7,37955,Langford Exch,,1,30346,218,0,0
39,13,37956,Langford Exch,,1,31846,218,0,0
39,10,37957,Langford Exch,,1,31060,218,0,0
39,9,37958,Langford Exch,,1,31417,218,0,0
39,10,37959,Langford Exch,,1,31060,218,0,0
39,8,37960,Langford Exch,,1,30684,218,0,0
39,8,37961,Langford Exch,,1,30703,218,0,0
39,8,37962,Theits Heights Via Millstream,,0,30684,219,0,0
39,8,37963,Theits Heights Via Millstream,,0,30703,219,0,0
39,7,37964,Theits Heights Via Millstream,,0,30406,219,0,0
39,16,37965,Theits Heights Via Millstream,,0,32372,219,0,0
39,16,37966,Theits Heights Via Millstream,,0,32398,219,0,0
39,16,37967,Theits Heights Via Millstream,,0,32314,219,0,0
39,10,37968,Theits Heights Via Millstream,,0,31060,219,0,0
39,13,37969,Theits Heights Via Millstream,,0,31816,219,0,0
39,13,37970,Theits Heights Via Millstream,,0,31816,219,0,0
39,16,37971,Theits Heights Via Millstream,,0,32372,219,0,0
39,9,37972,Theits Heights Via Millstream,,0,31477,219,0,0
39,15,37973,Theits Heights Via Millstream,,0,32275,219,0,0
39,13,37974,Theits Heights Via Millstream,,0,31783,219,0,0
39,13,37975,Theits Heights Via Millstream,,0,31816,219,0,0
39,13,37976,Theits Heights Via Millstream,,0,31846,219,0,0
39,17,37977,Theits Heights Via Millstream,,0,32039,219,0,0
39,9,37978,Theits Heights Via Millstream,,0,31417,219,0,0
39,8,37979,Theits Heights Via Millstream,,0,30703,219,0,0
39,17,37980,Langford Exch,,1,32097,218,0,0
39,17,37981,Langford Exch,,1,32123,218,0,0
39,17,37982,Langford Exch,,1,32123,218,0,0
39,9,37983,Langford Exch,,1,31417,218,0,0
39,9,37984,Langford Exch,,1,31417,218,0,0
39,16,37985,Langford Exch,,1,32314,218,0,0
39,10,37986,Langford Exch,,1,31092,218,0,0
39,13,37987,Langford Exch,,1,31768,218,0,0
39,13,37988,Langford Exch,,1,31816,218,0,0
39,13,37989,Langford Exch,,1,31846,218,0,0
39,16,37990,Langford Exch,,1,32372,218,0,0
39,16,37991,Langford Exch,,1,32314,218,0,0
39,7,37992,Langford Exch,,1,30346,218,0,0
39,13,37993,Langford Exch,,1,31816,218,0,0
39,13,37994,Langford Exch,,1,31846,218,0,0
39,8,37995,Langford Exch,,1,30703,218,0,0
39,17,37996,Langford Exch,,1,32039,218,0,0
39,17,37997,Langford Exch,,1,32097,218,0,0
39,17,37998,Theits Heights Via Millstream,,0,32097,219,0,0
39,8,37999,Theits Heights Via Millstream,,0,30763,219,0,0
39,8,38000,Langford Exch,,1,30703,218,0,0
39,10,38001,Theits Heights Via Millstream,,0,31041,219,0,0
39,9,38002,Theits Heights Via Millstream,,0,31398,219,0,0
39,14,38003,Theits Heights Via Millstream,,0,31922,219,0,0
39,15,38004,Theits Heights Via Millstream,,0,32210,219,0,0
39,10,38005,Theits Heights Via Millstream,,0,31060,219,0,0
39,10,38006,Theits Heights Via Millstream,,0,31120,219,0,0
39,17,38007,Theits Heights Via Millstream,,0,32039,219,0,0
39,17,38008,Theits Heights Via Millstream,,0,32097,219,0,0
39,15,38009,Theits Heights Via Millstream,,0,32231,219,0,0
39,17,38010,Theits Heights Via Millstream,,0,32039,219,0,0
39,17,38011,Theits Heights Via Millstream,,0,32097,219,0,0
39,17,38012,Theits Heights Via Millstream,,0,32123,219,0,0
39,17,38013,Langford Exch,,1,32039,218,0,0
39,9,38014,Langford Exch,,1,31398,218,0,0
39,15,38015,Langford Exch,,1,32210,218,0,0
39,10,38016,Langford Exch,,1,31060,218,0,0
39,8,38017,Theits Heights Via Millstream,,0,30703,219,0,0
39,17,38018,Langford Exch,,1,32039,218,0,0
39,15,38019,Langford Exch,,1,32231,218,0,0
39,15,38020,Langford Exch,,1,32275,218,0,0
39,16,38021,Langford Exch,,1,32314,218,0,0
39,7,38022,Langford Exch,,1,30346,218,0,0
39,7,38023,Theits Heights Via Millstream,,0,30346,219,0,0
39,13,38024,Theits Heights Via Millstream,,0,31821,219,0,0
39,13,38025,Theits Heights Via Millstream,,0,31846,219,0,0
39,13,38026,Langford Exch,,1,31821,218,0,0
39,8,38027,Langford Exch,,1,30703,218,0,0
39,8,38028,Langford Exch,,1,30735,218,0,0
39,16,38029,Theits Heights Via Millstream,,0,32372,219,0,0
39,9,38030,Theits Heights Via Millstream,,0,31417,219,0,0
39,8,38031,Theits Heights Via Millstream,,0,30703,219,0,0
39,8,38032,Theits Heights Via Millstream,,0,30703,219,0,0
39,8,38033,Langford Exch,,1,30703,218,0,0
39,13,38034,Langford Exch,,1,31846,218,0,0
39,13,38035,Langford Exch,,1,31846,218,0,0
39,9,38036,Langford Exch,,1,31417,218,0,0
39,9,38037,Langford Exch,,1,31449,218,0,0
39,8,38038,Langford Exch,,1,30703,218,0,0
40,3,38039,Goldstream Mdws,,1,19458,220,0,0
40,3,38040,Goldstream Mdws,,1,19476,220,0,0
40,3,38041,Goldstream Mdws,,1,19458,220,0,0
40,3,38042,Goldstream Mdws,,1,19458,220,0,0
40,3,38043,Goldstream Mdws,,1,19476,220,0,0
40,3,38044,Goldstream Mdws,,1,19458,220,0,0
40,3,38045,Goldstream Mdws,,1,19484,220,0,0
40,4,38046,Goldstream Mdws,,1,19857,220,0,0
40,11,38047,Goldstream Mdws,,1,19254,220,0,0
40,3,38048,Goldstream Mdws,,1,19458,220,0,0
40,3,38049,Goldstream Mdws,,1,19476,220,0,0
40,4,38050,Goldstream Mdws,,1,19857,220,0,0
40,11,38051,Goldstream Mdws,,1,19254,220,0,0
40,3,38052,Goldstream Mdws,,1,19458,220,0,0
40,3,38053,Goldstream Mdws,,1,19458,220,0,0
40,3,38054,Goldstream Mdws,,1,19476,220,0,0
40,3,38055,Goldstream Mdws,,1,19476,220,0,0
40,11,38056,Goldstream Mdws,,1,19254,220,0,0
40,12,38057,Goldstream Mdws,,1,19347,220,0,0
40,4,38058,Goldstream Mdws,,1,19857,220,0,0
40,11,38059,Goldstream Mdws,,1,19254,220,0,0
40,11,38060,Goldstream Mdws,,1,19254,220,0,0
40,12,38061,Goldstream Mdws,,1,19347,220,0,0
40,4,38062,Goldstream Mdws,,1,19857,220,0,0
40,4,38063,Goldstream Mdws,,1,19857,220,0,0
40,12,38064,Goldstream Mdws,,1,19347,220,0,0
40,3,38065,Goldstream Mdws,,1,19476,220,0,0
40,12,38066,Goldstream Mdws,,1,19347,220,0,0
40,4,38067,Goldstream Mdws,,1,19857,220,0,0
40,11,38068,Goldstream Mdws,,1,19254,220,0,0
40,4,38069,Goldstream Mdws,,1,19857,220,0,0
40,4,38070,Goldstream Mdws,,1,19875,220,0,0
40,1,38071,Goldstream Mdws,,1,18795,220,0,0
40,1,38072,Goldstream Mdws,,1,18795,220,0,0
40,12,38073,Goldstream Mdws,,1,19347,220,0,0
40,1,38074,Goldstream Mdws,,1,18795,220,0,0
40,5,38075,Goldstream Mdws,,1,17997,220,0,0
40,4,38076,Goldstream Mdws,,1,19875,220,0,0
40,1,38077,Goldstream Mdws,,1,18813,220,0,0
40,1,38078,Goldstream Mdws,,1,18821,220,0,0
40,3,38079,Goldstream Mdws,,1,19458,220,0,0
40,3,38080,Goldstream Mdws,,1,19476,220,0,0
40,1,38081,Goldstream Mdws,,1,18813,220,0,0
40,5,38082,Goldstream Mdws,,1,17997,220,0,0
40,5,38083,Goldstream Mdws,,1,18015,220,0,0
40,11,38084,Goldstream Mdws,,1,19219,220,0,0
40,1,38085,Goldstream Mdws,,1,18813,220,0,0
40,5,38086,Goldstream Mdws,,1,18015,220,0,0
40,11,38087,Goldstream Mdws,,1,19219,220,0,0
40,11,38088,Goldstream Mdws,,1,19219,220,0,0
40,4,38089,Goldstream Mdws,,1,19875,220,0,0
40,1,38090,Goldstream Mdws,,1,18795,220,0,0
40,4,38091,Goldstream Mdws,,1,19875,220,0,0
40,1,38092,Goldstream Mdws,,1,18795,220,0,0
40,1,38093,Goldstream Mdws,,1,18813,220,0,0
40,5,38094,Goldstream Mdws,,1,17997,220,0,0
40,5,38095,Goldstream Mdws,,1,18015,220,0,0
40,2,38096,Goldstream Mdws,,1,18396,220,0,0
40,2,38097,Goldstream Mdws,,1,18414,220,0,0
40,5,38098,Goldstream Mdws,,1,18015,220,0,0
40,5,38099,Goldstream Mdws,,1,17997,220,0,0
40,5,38100,Goldstream Mdws,,1,18015,220,0,0
40,11,38101,Goldstream Mdws,,1,19208,220,0,0
40,11,38102,Goldstream Mdws,,1,19219,220,0,0
40,11,38103,Goldstream Mdws,,1,19219,220,0,0
40,11,38104,Goldstream Mdws,,1,19219,220,0,0
40,2,38105,Goldstream Mdws,,1,18414,220,0,0
40,2,38106,Goldstream Mdws,,1,18396,220,0,0
40,2,38107,Goldstream Mdws,,1,18414,220,0,0
40,2,38108,Goldstream Mdws,,1,18396,220,0,0
40,2,38109,Goldstream Mdws,,1,18396,220,0,0
40,2,38110,Goldstream Mdws,,1,18414,220,0,0
40,11,38111,Goldstream Mdws,,1,19219,220,0,0
40,2,38112,Goldstream Mdws,,1,18396,220,0,0
40,2,38113,Goldstream Mdws,,1,18414,220,0,0
40,2,38114,Goldstream Mdws,,1,18422,220,0,0
40,12,38115,Goldstream Mdws,,1,19347,220,0,0
40,4,38116,Goldstream Mdws,,1,19875,220,0,0
40,1,38117,Goldstream Mdws,,1,18795,220,0,0
40,1,38118,Goldstream Mdws,,1,18795,220,0,0
40,4,38119,Goldstream Mdws,,1,19875,220,0,0
40,1,38120,Goldstream Mdws,,1,18795,220,0,0
40,1,38121,Goldstream Mdws,,1,18813,220,0,0
40,5,38122,Goldstream Mdws,,1,17997,220,0,0
40,5,38123,Goldstream Mdws,,1,18015,220,0,0
40,5,38124,Goldstream Mdws,,1,18023,220,0,0
40,11,38125,Goldstream Mdws,,1,19219,220,0,0
40,2,38126,Goldstream Mdws,,1,18396,220,0,0
40,2,38127,Goldstream Mdws,,1,18414,220,0,0
40,4,38128,Goldstream Mdws,,1,19857,220,0,0
40,4,38129,Goldstream Mdws,,1,19875,220,0,0
40,1,38130,Goldstream Mdws,,1,18813,220,0,0
40,5,38131,Goldstream Mdws,,1,17997,220,0,0
40,11,38132,Goldstream Mdws,,1,19219,220,0,0
40,2,38133,Goldstream Mdws,,1,18396,220,0,0
40,2,38134,Goldstream Mdws,,1,18414,220,0,0
40,12,38135,Goldstream Mdws,,1,19347,220,0,0
40,12,38136,Goldstream Mdws,,1,19347,220,0,0
40,4,38137,Goldstream Mdws,,1,19883,220,0,0
40,1,38138,Goldstream Mdws,,1,18813,220,0,0
40,5,38139,Goldstream Mdws,,1,17997,220,0,0
40,5,38140,Goldstream Mdws,,1,17997,220,0,0
40,5,38141,Goldstream Mdws,,1,18015,220,0,0
40,2,38142,Goldstream Mdws,,1,18396,220,0,0
40,8,38143,Goldstream Mdws,,1,30684,220,0,0
40,6,38144,Goldstream Mdws,,1,29970,220,0,0
40,6,38145,Goldstream Mdws,,1,29997,220,0,0
40,8,38146,Goldstream Mdws,,1,30684,220,0,0
40,6,38147,Goldstream Mdws,,1,29970,220,0,0
40,6,38148,Goldstream Mdws,,1,29970,220,0,0
40,7,38149,Goldstream Mdws,,1,30327,220,0,0
40,8,38150,Goldstream Mdws,,1,30684,220,0,0
40,6,38151,Goldstream Mdws,,1,29970,220,0,0
